Volatility 3 Framework 2.12.0

Offset	Name
0x1e21df20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-shell~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e21e690	\CMApi
0x1e21eaf0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-ClientCore-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e21f2b0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1e21f5e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-Server-Features-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e21fdd0	\Windows\System32\DisplaySwitch.exe
0x1e21ff20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\2c4a573c7aca452ba199f833dc5a6b4d\System.Configuration.ni.dll
0x1e221f20	\Windows\System32\Drivers\en-US\ndis.sys.mui
0x1e2229b0	\Windows\SysWOW64\imm32.dll
0x1e222c80	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servb00a6512#\ffe96295ec022812d70b3aa45ac02e9d\System.ServiceModel.ServiceMoniker40.ni.dll
0x1e223880	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Shell-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e223c20	\Windows\System32\Drivers\ipnat.sys
0x1e224510	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PeerToPeer-PnrpOnly-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e224890	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PeerDist-Server-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e2249e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e224d40	\Windows\System32\Drivers\FWPKCLNT.SYS
0x1e225dd0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Baa2ca56b#\fe32d8008206b019d3036c6bc44f0008\Microsoft.Build.Tasks.v4.0.ni.dll
0x1e225f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Printing\dfa763df800b95c08507d7dc89be5c80\System.Printing.ni.dll
0x1e226450	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\27a7631f3ec132d21f5d154e0f23a5a3\System.Xaml.ni.dll
0x1e2267d0	\Windows\System32\en-US\auinstallagent.dll.mui
0x1e227250	\Windows\SysWOW64\wbemcomn.dll
0x1e2273a0	\Windows\System32\en-US\input.dll.mui
0x1e227810	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servf73e6522#\7a22b0373a116dae0c7f22516de0ed30\System.ServiceModel.Web.ni.dll
0x1e2285c0	\Windows\AppCompat\Programs\Amcache.hve
0x1e228850	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-iSCSITarget-DiskProviders-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e228cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-iSCSITarget-Service-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e229340	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SecureStartup-OC-Tools-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e22a070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.28b9ef5a#\6d25e718abc74a9808e6ec6bf006a26f\System.Web.Extensions.ni.dll
0x1e22a8d0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V4381984f#\b2894c27b592e8659c670e9e31f014cb\Microsoft.VisualBasic.Compatibility.Data.ni.dll
0x1e22ab20	\$Directory
0x1e22af20	\Windows\System32\microsoft-windows-battery-events.dll
0x1e22b140	\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.9200.16384_en-us_5797734e9e2ff26c\comctl32.dll.mui
0x1e22c400	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomationTypes\796bd368f8f32cd37b5ebdf260639743\UIAutomationTypes.ni.dll
0x1e22c860	\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\b29afe3687ac89b926fb850307eae75a\System.Management.ni.dll
0x1e22ca10	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ImageBasedSetup-IE-Package-Base~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e22d6f0	\Windows\System32\wbem\NCProv.dll
0x1e22dae0	\Windows\assembly\NativeImages_v4.0.30319_64\ReachFramework\e762a25f357ea26c83a6aa06c1a441b6\ReachFramework.ni.dll
0x1e22df20	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Ifcaec084#\50a29fac9d810434b4274145947e4e6b\Microsoft.Internal.Tasks.Dataflow.ni.dll
0x1e22e390	\$Directory
0x1e22e8d0	\Windows\System32\mtxclu.dll
0x1e22f2a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\27a7631f3ec132d21f5d154e0f23a5a3\System.Xaml.ni.dll
0x1e22f4f0	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomatio4e153cb6#\81f79f8f5e6efd4cf0cae093b6ffb33d\UIAutomationClientsideProviders.ni.dll
0x1e22fa90	\Windows\SysWOW64\dhcpcsvc6.dll
0x1e22fdd0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e22ff20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Workfffcbcd8#\c5553b78deed7ddb874451433bcc7c5b\System.Workflow.Activities.ni.dll
0x1e2308c0	\Endpoint
0x1e230bb0	\Windows\System32\en-US\certprop.dll.mui
0x1e232740	\Windows\System32\en-US\services.exe.mui
0x1e232a30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx-Shared-Misc~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e232dd0	\Windows\System32
0x1e232f20	\lsass
0x1e233070	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.CSharp\09a7f974305bb9736746f8954f14e23a\Microsoft.CSharp.ni.dll
0x1e233340	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data.Entity\3f19973a8856ab47b3f213fea06b772c\System.Data.Entity.ni.dll
0x1e233700	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1e233ab0	\Windows\assembly\NativeImages_v4.0.30319_64\System.IdentityModel\746a702fae8229e5e67bbc7218292442\System.IdentityModel.ni.dll
0x1e233f20	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio84a6349c#\6053ea07e6ef5c21dddb315ee7a411c0\PresentationFramework-SystemCore.ni.dll
0x1e2341f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e234340	\W32TIME_ALT
0x1e234830	\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelPerformanceCounters.dll
0x1e234f20	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatioaec034ca#\b024a2a3be6382640805c063013acc2d\PresentationFramework.Aero2.ni.dll
0x1e2352f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e235920	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1e235e20	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Ifcaec084#\50a29fac9d810434b4274145947e4e6b\Microsoft.Internal.Tasks.Dataflow.ni.dll
0x1e236070	\Windows\System32\en-US\MFC42u.dll.mui
0x1e236270	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-com~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e2374c0	\TermSrv_API_service
0x1e238dd0	\Windows\Microsoft.NET\Framework64\v4.0.30319\en-US\WorkflowServiceHostPerformanceCounters.dll.mui
0x1e238f20	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio080b339b#\83e28a6ce0433fea88b9f4e325140aa3\PresentationBuildTasks.ni.dll
0x1e239070	\Windows\System32\en-US\win32spl.dll.mui
0x1e239410	\Windows\System32
0x1e239a90	\Windows\System32\fdPHost.dll
0x1e239f20	\Windows\assembly\NativeImages_v4.0.30319_64\SMDiagnostics\80c2bc0cbdca595fa78f79ab70bfd6b8\SMDiagnostics.ni.dll
0x1e23a370	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUAL_Kernelmode_Provider.etl
0x1e23a500	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomationTypes\796bd368f8f32cd37b5ebdf260639743\UIAutomationTypes.ni.dll
0x1e23b070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Wind74b7bf4b#\b8462330e777c1387c680c573a94e0f9\System.Windows.Input.Manipulations.ni.dll
0x1e23b700	\Windows\System32\MuxInst.dll
0x1e23bf20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Datab086ae17#\dc6b18229dfd884e6bd2563b87db6307\System.Data.Entity.Design.ni.dll
0x1e23c870	\Windows\System32\C_1254.NLS
0x1e23cc80	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1e23cf20	\Windows\assembly\NativeImages_v4.0.30319_64\System.IdentityModel\746a702fae8229e5e67bbc7218292442\System.IdentityModel.ni.dll
0x1e23d3a0	\Windows\System32\pla.dll
0x1e23d760	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1e23d950	\Program Files (x86)\AccessData\FTK Imager\libvshadow.dll
0x1e23e070	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio1da2af67#\125a2d05a2c7cbb6bd924b98308fc9ff\PresentationFramework-SystemDrawing.ni.dll
0x1e23f920	\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\a765d86ab5ff6c2b2a24e43b95560d5b\System.DirectoryServices.ni.dll
0x1e240340	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1e2405f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Dire573b08f5#\5886efabb0629494e0a093094b5b7a07\System.DirectoryServices.AccountManagement.ni.dll
0x1e240740	\Windows\System32\win32spl.dll
0x1e2409b0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.9200.16384_none_7762d5fd3178b04e.manifest
0x1e2414c0	\Windows\assembly\NativeImages_v4.0.30319_64\PresentationUI\20c7df87168a4f901fe58ed3526746a4\PresentationUI.ni.dll
0x1e241b70	\Windows\System32\fdPnp.dll
0x1e242390	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CCFFilter-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e242f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e243070	\$Directory
0x1e243780	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio84a7b877#\e858cb15b6d9cf3b35e3ab4fa0743a4a\PresentationFramework-SystemData.ni.dll
0x1e243f20	\Windows\System32\en-US\KernelBase.dll.mui
0x1e244a40	\Windows\Fonts\malgunbd.ttf
0x1e2459c0	\TermSrv_API_service
0x1e2467e0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.W71daf281#\81ed54edc68482bfb32c5b2b9658f1a1\Microsoft.Workflow.Compiler.ni.exe
0x1e247cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-HCAP-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e2484a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web\ec5a72e3c86d04296e37a8433c8c1f10\System.Web.ni.dll
0x1e248780	\CMNotify
0x1e248c20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Base-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e249290	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatiob3047ded#\5f818944285d8cea5c9ef2d12632cd70\PresentationFramework.Royale.ni.dll
0x1e249830	\Windows\System32\Sysprep\sysprep.exe
0x1e2499e0	\Windows\System32\appinfo.dll
0x1e24a7b0	\Windows\SysWOW64\cryptsp.dll
0x1e24aa90	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e24c9d0	\$Directory
0x1e24cc80	\Ctx_WinStation_API_service
0x1e24cdd0	\Ctx_WinStation_API_service
0x1e24cf20	\Ctx_WinStation_API_service
0x1e24d530	\Windows\System32\en-US\WSDMon.dll.mui
0x1e24e070	\$Directory
0x1e24e6a0	\Windows\System32\en-US\onex.dll.mui
0x1e24f070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\27a7631f3ec132d21f5d154e0f23a5a3\System.Xaml.ni.dll
0x1e24f5c0	\Windows\System32\eappcfg.dll
0x1e24f710	\Windows\System32\rundll32.exe
0x1e2502a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.Services\705ab787bfa5113a9dd4617220efcea3\System.Web.Services.ni.dll
0x1e250f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt0d283adf#\65a213ea9586f633b4943337fdbd31fe\System.Runtime.WindowsRuntime.ni.dll
0x1e251430	\Windows\System32\UIRibbon.dll
0x1e251580	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e251bb0	\Windows\System32\en-US\setupapi.dll.mui
0x1e251f20	\Windows\Fonts\StaticCache.dat
0x1e2523e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.Mobile\2aebabd1c54ace48ddab13c8216bc4f4\System.Web.Mobile.ni.dll
0x1e252f20	\Windows\assembly\NativeImages_v4.0.30319_64\SMDiagnostics\80c2bc0cbdca595fa78f79ab70bfd6b8\SMDiagnostics.ni.dll
0x1e254cf0	\Windows\Branding\Basebrd\en-US\basebrd.dll.mui
0x1e255070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Ente96d83b35#\1b0b4889b1ded359ba30796f83a6472b\System.EnterpriseServices.ni.dll
0x1e2552e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-minkernel~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e2558a0	\Windows\System32\KMSVC.DLL
0x1e256380	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx-Shared-Perfcounters-Client~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e256ba0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Shell-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e256f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Shell-Package-ds~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e2577e0	\Windows\SysWOW64\en-US\imageres.dll.mui
0x1e257930	\Windows\SysWOW64\SmartcardCredentialProvider.dll
0x1e258f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-Server-Print-Client-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e259ad0	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio84a7b877#\e858cb15b6d9cf3b35e3ab4fa0743a4a\PresentationFramework-SystemData.ni.dll
0x1e25a5b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Wired-Network-Drivers-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e25abb0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data.Linq\8c0d55d3471818bb679cadd5ad9d6388\System.Data.Linq.ni.dll
0x1e25b050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-PremiumTools-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e25b250	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-PremiumTools-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e25d3d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-Server-Subsystem-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e25fca0	\Windows\System32\en-US\wevtfwd.dll.mui
0x1e25ff20	\Windows\System32\en-US\FssmInst.dll.mui
0x1e260070	\$Directory
0x1e2614a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-mincore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e2619d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-Server-Subsystem-WOW64-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e261f20	\Windows\System32\Narrator.exe
0x1e264e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx2-OC-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e266070	\Windows\System32\IME\SHARED\IMEWDBLD.EXE
0x1e266540	\$Directory
0x1e266810	\Windows\System32\DiagCpl.dll
0x1e266ae0	\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\wpfgfx_v0400.dll
0x1e267070	\Windows\System32\nettrace.dll
0x1e267370	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SMBHashGeneration-PeerDistSMBCombined-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e2676f0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SMBHashGeneration-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e269cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Mgmt-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e26b230	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~amd64~en-US~10.0.9200.16384.cat
0x1e26d7b0	\Program Files (x86)\AccessData\FTK Imager\icudt51.dll
0x1e26f810	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-FullServer-ExtraFoundation-Package-shell~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e26fdc0	\Windows\SysWOW64
0x1e270710	\$Directory
0x1e270cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-ua~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e271210	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FCI-Client-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e271780	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9200.16384_none_893961408605e985
0x1e271ba0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-SearchEngine-Client-Package-base~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e271f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RSAT-NIS-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e272e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-WOW64-Base-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e273210	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-net~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e273590	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e274070	\Windows\System32\en-US\winmm.dll.mui
0x1e2741a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Hyper-V-Guest-Integration-Drivers-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e274410	\Windows\System32\wecsvc.dll
0x1e2752d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e275870	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e276770	\$Directory
0x1e276ae0	\$Directory
0x1e279720	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e27b070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1e27c8b0	\Windows\System32\IME\SHARED\IMEROAMING.DLL
0x1e27d440	\Windows\System32\webservices.dll
0x1e27d8f0	\$Directory
0x1e27dab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Shell-Package-base~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e27de30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Shell-Package-base~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e27ecf0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e27f310	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e27f820	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DataCenterBridging-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e27f9f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data\1c58b4e4dede7b849e7d1f50c78444bb\System.Data.ni.dll
0x1e27fb90	\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\acc5b07beef536f26da664ecfc145083\System.Drawing.ni.dll
0x1e280050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-KeyDistributionService-PSH-Cmdlets-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e2803a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1e2804f0	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx
0x1e280940	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FileServerVSSProvider-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e281500	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servf73e6522#\7a22b0373a116dae0c7f22516de0ed30\System.ServiceModel.Web.ni.dll
0x1e281930	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e282570	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-Mincore-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e282d20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Draw0a54d252#\57a1437f4e8bbc52cb5d20316377d532\System.Drawing.Design.ni.dll
0x1e2833e0	\Windows\System32\WMPhoto.dll
0x1e284820	\Windows\System32\config\TxR\{e5687a48-d68c-11e1-a980-0026b955ae80}.TxR.2.regtrans-ms
0x1e285a50	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{b0c63640-7191-11eb-93e8-080027db2141}.TMContainer00000000000000000001.regtrans-ms
0x1e285ba0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1e286700	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx
0x1e287180	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Windows-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e2872d0	\Windows\SysWOW64\version.dll
0x1e287550	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e287940	\Windows\System32\en-US\pnidui.dll.mui
0x1e287a90	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomationProvider\39fc6729e41bc8cde63d0aeeb9e49024\UIAutomationProvider.ni.dll
0x1e288070	\Windows\System32\en-US\QAgentRT.dll.mui
